Paris_AN_JJ_inventaire_JJ37-50.xml_Register;Paris_AN_JJ_inventaire_JJ37-50.xml_Act_number;Paris_AN_JJ_inventaire_JJ37-50.xml_Head;Paris_AN_JJ_inventaire_JJ37-50.xml_Locus;Paris_AN_JJ_inventaire_JJ37-50.xml_File
JJ49;251;2173;114r-115v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;252;2174;116r-116v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;253;2175;116v-118;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;254;2176;118r-118v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;255;2177;118v-119;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;256;2178;119r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;257;2179;119v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;258;2180;120r-120v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;259;2181;121r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;260;2182;121r-121v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;261;2183;121v-122;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;262;2184;122r-123;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;263;2185;123r-123v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;264;2186;123v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;265;2187;123v-124;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ49;266;2188;124r-126;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;1;2189;1r-3v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;2;2190;3v-6;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;3;2191;6r-7;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;4;2192;7v-8;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;5;2193;8r-9;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;6;2194;9r-9v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;7;2195;9v-10;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;8;2196;10v-11v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;9;2197;11v-12;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;10;2198;12r-12v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;11;2199;12v-13;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;12;2200;13r-15v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;13;2201;15v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;14;2202;15v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;15;2203;16r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;16;2204;16r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;17;2205;16v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;18;2206;17r-20;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;19;2207;20r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;20;2208;20v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;21;2209;20v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;22;2210;21r-21v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;23;2211;21v-22;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;24;2212;22r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;25;2213;22r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;26;2214;22r-22v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;27;2215;22v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;28;2216;22v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;29;2217;23r-24v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;30;2218;24v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;31;2219;24v-25v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;32;2220;25v-26;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;33;2221;26r-26v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;34;2222;26v-27;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;35;2223;27r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;36;2224;27v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;37;2225;27v-28v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;38;2226;28v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;39;2227;28v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;40;2228;28v-29;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;41;2229;29v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;42;2230;29v-33v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;43;2231;34r-34v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;44;2232;35r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;45;2233;35r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;46;2234;35v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;47;2235;35v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;48;2236;35v-36v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;49;2237;37r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;50;2238;37r-38;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;51;2239;38r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;52;2240;38v-40;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;53;2241;40r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;54;2242;40r-42;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;55;2243;42v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;56;2244;42v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;57;2245;42v-44;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;58;2246;44r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;59;2247;44r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;60;2248;44r-45;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;61;2249;45r-46v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;62;2250;46v-47v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;63;2251;47v-48v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;64;2252;48v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;65;2253;49r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;66;2254;49r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;67;2255;49v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;68;2256;49v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;69;2257;49v-50;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;70;2258;50r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;71;2259;50v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;72;2260;50v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;73;2261;50v-51;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;74;2262;51r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;75;2263;51r-52v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;76;2264;52v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;77;2265;52v-53;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;78;2266;53r-54;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;79;2267;54v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;80;2268;54v-55;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;81;2269;55v-56v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;82;2270;56v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;83;2271;56v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;84;2272;56v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;85;2273;57r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;86;2274;57r-57v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;87;2275;57v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;88;2276;57v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;89;2277;58r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;90;2278;58r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;91;2279;58v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;92;2280;58v-59;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;93;2281;59v-60;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;94;2282;60v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;95;2283;60v-63;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;96;2284;63r-63v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;97;2285;63v-64;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;98;2286;64r;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;99;2287;64r-66v;Paris_AN_JJ_inventaire_JJ37-50.xml
JJ50;99bis;2288;66v;Paris_AN_JJ_inventaire_JJ37-50.xml
